Text,Category
تعداد اینمادهای بدون ستاره از مرز ۱۵ هزار عبور کرد,economy
راهکارهای تحقق شعار سال در کمیسیون‌های مجلس بررسی می‌شود,economy
مجوز ۳۵ طرح اولویت‌دار وزارت راه و شهرسازی از سازمان برنامه و بودجه اخذ شد,economy
فرزین: بانک مرکزی از همه ابزارها برای مهار تورم استفاده می‌کند,economy
منفی‌بافی علیه تورم‌زدایی,economy
برگزاری دوره‌های آموزشی گوهرتراشی در ۲۳ استان طی سال ۱۴۰۱,economy
کمک دولت سیزدهم در بازگشت اعتماد به بورس/ مسیر بازار سهام تا پایان سال به کدام سمت است؟,economy
پیگیری راهکارهای تحقق شعار سال در سازمان صنایع کوچک و شهرک‌های صنعتی ایران,economy
احداث مزرعه پرورش ماهی در «جنگل‌های هیرکانی»؛ شایعه یا واقعیت؟,economy
سهم ۹۰ درصدی پرداخت‌های بانک به بخش مسکن در سال گذشته,economy
سامانه بارشی گسترده دوشنبه شب وارد کشور می‌شود,economy
هرمزگان افزایش ۲ برابری پرورش ماهی در قفس را محقق کرد,economy
محاسبه وزن جعبه با شیرینی، مصداق کم‌فروشی است,economy
رفع مشکل چهار نقطه حادثه‌خیز جاده کندوان نیازمند توجه ویژه ملی است,economy
تدوین لایحه عادلانه‌سازی حقوق کارکنان دولت به زودی آغاز می‌شود,economy
صادرات سالیانه از مرز تمرچین پیرانشهر به ۷۶۳ هزار تُن رسید,economy
تکمیل فرودگاه و هتل ورزش ۲ اولویت دولت در سقز,economy
گواهی سپرده‌ی کالایی نواقص اوراق سلف نفتی را رفع کرده است,economy
افزایش تعداد هواپیماها، توسعه فضای فرودگاهی را می‌طلبد,economy
ظرفیت‌های بی‌نظیر ایران در خدمات فنی و مهندسی مسکن,economy
توسعه روابط تجاری با عربستان، جهشی مهم در اقتصاد ایران,economy
رشد ۳۵ درصدی تجارت ایران و آمریکا از ابتدای ۲۰۲۳,economy
بازدید معاون پارلمانی رئیس جمهور از گلخانه‌های پاکدشت,economy
هشدار طوفانی شدن دریای خزر در استان‌های گیلان، مازندران و گلستان,economy
بازار سرمایه، دارای بهترین ظرفیت برای اجرای طرح مولدسازی دارایی‌های کشور,economy
فروش برخی مواد اولیه و قطعات بالاتر از قیمت منطقه‌ای به خودروسازان,economy
انتقاد سازمان اداری و استخدامی کشور از گزارش غیر کارشناسی مجلس,economy
تخلفات احتمالی در طرح هوشمند سازی یارانه آرد و نان پیش‌بینی شده بود,economy
سهم مسکن از تسهیلات بانکی، تقریباً «هیچ»/ بانک‌ها به وظایف قانونی خود عمل نمی‌کنند,economy
معاون استاندار تهران: تبدیل کشاورزی ورامین از سنتی به مدرن اولویت استان است,economy
حباب سکه یک میلیون تومان کاهش یافت/ اقدام مثبت بانک مرکزی در کاهش بهای ربع سکه,economy
ضرورت تقویت بُعد دانش‌بنیان در عرصه تولید کشور/ بازدید از کارخانجات در جهت رفع موانع تولید,economy
انتشار صورت‌های‌مالی شرکت‌های دولتی مقدمه مولدسازی/ تکمیل بانک اطلاعاتی شرکت‌های دولتی,economy
زارع پور: طرحی با عنوان ادغام پیام رسان‌های داخلی نداریم,economy
فعالیت‌های سازمان ملی زمین و مسکن باید دیدنی و قابل ارایه به مردم باشد,economy
عزم ایران و چین برای توسعه روابط و رفع موانع/ راه‌اندازی پارک لجستیکی در سرخس,economy
وزارت صمت آماده همکاری با شورای رقابت است,economy
افزایش یکباره قیمت کارخانه‌ای خودرو اشتباه است/ راهکار بهتر افزایشی تدریجی و فصلی است,economy
استان‌های تهران و البرز رکورد دار سفرهای جاده‌ای در ایام نوروز بودند,economy
تداوم روند افزایشی دما تا روز دوشنبه در اغلب مناطق کشور,economy
برگزاری جشنواره‌ها بسترساز رونق کسب‌ و کارها در مازندران,economy
آژیر قرمز سدهای کرمان با کاهش ۱۹ درصدی ذخیره آب,economy
اجباری شدن کد رهگیری معاملات مسکن از امسال,economy
تحقق ۵۰ هزار فرصت شغلی دستاورد دولت در هرمزگان است,economy
بانک مرکزی به دنبال ارتقای شاخص‌های کیفیت صرافی‌هاست,economy
۴۵ هزار میلیارد ریال تسهیلات به واحدهای صنعتی استان اردبیل اختصاص یافت,economy
نامه مخبر اقدامی در راستای مهار تورم است,economy
بانک مرکزی روسیه: سیستم های پرداخت بین المللی به کلی تغییر پیدا می‌کند,economy
تصادفات فوتی استان مرکزی ۱۰ درصد کاهش یافت ,economy
رشد ۵۰ درصدی تولید داخلی واگن باری در ۱۴۰۱ ,economy
۱۴۰۲، سال جبران عقب‌ماندگی بورس است/ اقدامات خوب دولت برای بازگشت اعتماد به بازار سهام,economy
روایت وزارت حمل و نقل عراق از توافق ساخت راه آهن شلمچه - بصره,economy
تاکید مخبر بر کاهش قیمت خودرو در شورای رقابت,economy
تلاش بانک‌های آمریکا برای ممانعت از خروج سپرده‌ها,economy
ایجاد اشتغال ۱۶ هزار نفری در بخش تعاون طی اسفندماه ۱۴۰۱,economy
شبکه صرافی‌ها باید در خدمت مصالح اقتصادی و ارزش کشور باشد ,economy
قیمت سکه کاهشی شد,economy
نرخ دلار در مرکز مبادله ارز و طلا افزایش یافت,economy
دستگاه قضا از بیکاری ۸۶۴ نفر در هرمزگان جلوگیری کرد,economy
کمبود زمین صنعتی و سرمایه مهمترین مشکل تولید در سقز,economy
معادن سازمان انرژی اتمی در آستانه فعال‌سازی,economy
اقدام فائو برای تحول مدیریت جنگل‌های مناطق خشک,economy
سهمیه گاز مایع و گلایه مجدد فرماندار جیرفت از شرکت پخش فرآورده‌های نفتی,economy
ساماندهی صرافی‌ها به نفع نظم حاکم بر اقتصاد کلان کشور است,economy
موج شکایات مشتریان از بانک‌های آلمانی,economy
۳۱ درصد صادرات غیرنفتی ایران به چین است/ آغاز سفرهای هیات‌های تجاری دو کشور,economy
استاندار هرمزگان: فعالان حوزه اقتصاد دیجیتال حمایت می‌شوند,economy
اطلاعیه شورای رقابت: عدم افزایش قیمت کارخانه‌ای خودرو سبب تعطیلی تولید می‌شود,economy
دولت مصمم به اتمام پرونده بازسازی واحدهای زلزله‌زده خوی تا نیمه امسال است,economy
فیلم/حدود ۶۰ درصد از ظرفیت سدهای استان کرمانشاه پر شد,economy
عملکرد مطلوب در طرح نهضت ملی مسکن هرمزگان شرط ابقای فرمانداران شد,economy
افزایش ۶۵ درصدی حفاری چاه‌های نفت و گاز در ۱۴۰۱,economy
توزیع بالغ بر۱۰ هزارتن کالای اساسی در ماه مبارک رمضان,economy
مهار تورّم با تقویت اقتصاد مردمی محقق می‌شود/ اصول مغفول‌ مانده قانون کار باید اجرایی شود,economy
